,id,lat,lon,time
51402,70697,6.963694444444443,65.41041666666666,2007-05-21
51615,59365,5.874722222222222,63.777944444444444,2007-05-30
51630,62199,8.467444444444444,53.9556111111111,2007-05-30
51637,62554,12.983194444444443,53.22413888888889,2007-05-30
51638,62555,6.527055555555556,59.78288888888889,2007-05-30
51660,70696,7.251083333333333,57.27127777777778,2007-05-30
51661,70697,5.839194444444446,65.87950000000001,2007-05-30
51662,70699,5.013000000000001,62.05700000000001,2007-05-30
51874,59365,5.11225,63.89525,2007-06-08
51875,59366,5.316666666666666,60.57686666666667,2007-06-08
51887,62197,8.159774193548387,51.96712903225808,2007-06-08
51889,62199,8.308722222222222,56.40941666666667,2007-06-08
51896,62554,16.350250000000003,58.55913888888889,2007-06-08
51897,62555,6.521055555555554,61.03047222222223,2007-06-08
51919,70696,5.921305555555556,59.25758333333332,2007-06-08
51920,70697,5.8178888888888896,67.10872222222221,2007-06-08
52133,59365,5.14990909090909,67.39090909090909,2007-06-17
52134,59366,5.280387096774193,62.80874193548387,2007-06-17
52146,62197,10.204777777777776,58.26416666666666,2007-06-17
52148,62199,8.533833333333332,59.77816666666667,2007-06-17
52155,62554,17.289666666666665,62.32919444444443,2007-06-17
52156,62555,5.940833333333334,63.666361111111115,2007-06-17
52178,70696,5.593027777777779,61.26797222222222,2007-06-17
52179,70697,5.706361111111111,69.62952777777778,2007-06-17
52392,59365,6.0571111111111104,68.72411111111111,2007-06-26
52393,59366,5.98722222222222,65.7576111111111,2007-06-26
52405,62197,10.818805555555553,62.153611111111104,2007-06-26
52407,62199,8.409194444444445,62.44686111111111,2007-06-26
52414,62554,18.213027777777775,66.43572222222224,2007-06-26
52415,62555,6.569500000000001,66.17963888888889,2007-06-26
52437,70696,5.269769230769231,62.70976923076924,2007-06-26
52438,70697,6.107692307692307,71.38488461538462,2007-06-26
52439,70699,5.212478260869566,65.43247826086957,2007-06-26
52651,59365,5.9399444444444445,71.38286111111111,2007-07-05
52652,59366,6.250305555555556,68.69058333333334,2007-07-05
52664,62197,11.561083333333332,65.35366666666667,2007-07-05
52666,62199,8.432666666666666,64.76563888888887,2007-07-05
52673,62554,18.563444444444446,69.43016666666668,2007-07-05
52674,62555,6.668277777777777,68.51244444444445,2007-07-05
52698,70699,5.162823529411765,66.21600000000001,2007-07-05
52910,59365,5.344428571428571,72.9004761904762,2007-07-14
52911,59366,5.3015,69.99499999999999,2007-07-14
52923,62197,11.322944444444442,68.56794444444446,2007-07-14
52924,62198,5.550749999999999,52.732437499999996,2007-07-14
52925,62199,7.9470277777777785,66.5382777777778,2007-07-14
52932,62554,19.058777777777774,71.9685,2007-07-14
52933,62555,5.4934615384615375,70.32984615384615,2007-07-14
52955,70696,5.5825625,62.38834375,2007-07-14
53182,62197,10.516777777777781,70.18855555555557,2007-07-23
53184,62199,7.625944444444444,68.64036111111113,2007-07-23
53191,62554,20.459687499999998,72.69393749999999,2007-07-23
53214,70696,5.1968,62.82000000000001,2007-07-23
53427,59363,5.531444444444444,64.66133333333333,2007-08-01
53430,59367,5.2539,67.5608,2007-08-01
53441,62197,10.090944444444446,72.02108333333334,2007-08-01
53443,62199,7.31275,70.23902777777776,2007-08-01
53656,40552,5.745,48.853142857142856,2007-08-10
53689,59367,5.4407000000000005,68.5187,2007-08-10
53700,62197,8.788777777777778,73.96383333333331,2007-08-10
53702,62199,6.56938888888889,72.17838888888889,2007-08-10
53915,40552,7.337736842105263,49.62131578947369,2007-08-19
53959,62197,7.521769230769232,74.681,2007-08-19
53960,62198,7.509562500000001,52.64546875000001,2007-08-19
53961,62199,5.733458333333332,73.37604166666667,2007-08-19
53975,63068,13.182909090909089,57.07845454545454,2007-08-19
53976,63069,15.89122727272727,55.84668181818183,2007-08-19
53977,63070,12.655954545454545,56.55968181818182,2007-08-19
53979,63072,7.949105263157894,54.905421052631574,2007-08-19
53980,63073,5.04675,50.713499999999996,2007-08-19
53981,63074,6.256937500000001,55.3500625,2007-08-19
53982,63075,12.565639999999998,55.11779999999998,2007-08-19
53983,63076,15.441090909090907,55.42199999999998,2007-08-19
53984,63926,5.38025,53.77575,2007-08-19
53985,63928,5.788636363636363,50.227818181818186,2007-08-19
53986,63929,5.978642857142857,50.622928571428574,2007-08-19
53988,63934,5.865153846153846,56.916153846153854,2007-08-19
53989,63935,5.971,56.528999999999996,2007-08-19
54207,59367,5.021000000000001,73.36699999999999,2007-08-28
54219,62198,6.551863636363636,55.92945454545455,2007-08-28
54234,63068,11.596861111111107,59.50155555555557,2007-08-28
54235,63069,15.741638888888888,59.33686111111112,2007-08-28
54236,63070,10.001777777777777,59.53791666666666,2007-08-28
54237,63071,5.755055555555554,50.16466666666667,2007-08-28
54238,63072,6.32151724137931,57.00558620689656,2007-08-28
54239,63073,5.062125,50.690250000000006,2007-08-28
54240,63074,6.48,54.64841176470588,2007-08-28
54241,63075,11.197222222222221,58.84577777777778,2007-08-28
54242,63076,14.739138888888887,59.810805555555554,2007-08-28
54244,63928,8.382888888888889,53.360916666666654,2007-08-28
54245,63929,8.37491666666667,53.480027777777785,2007-08-28
54247,63934,5.97340909090909,58.62122727272728,2007-08-28
54248,63935,6.402222222222221,54.276999999999994,2007-08-28
54466,59367,5.0215,73.793,2007-09-06
54478,62198,8.101750000000001,55.87333333333333,2007-09-06
54493,63068,12.836305555555553,61.05480555555558,2007-09-06
54494,63069,17.12072222222222,58.93022222222223,2007-09-06
54495,63070,10.984500000000002,61.4737222222222,2007-09-06
54496,63071,5.371500000000001,51.05283333333333,2007-09-06
54497,63072,5.585,57.71115384615385,2007-09-06
54499,63074,6.739967741935482,52.6616129032258,2007-09-06
54500,63075,10.34094444444444,60.45022222222221,2007-09-06
54501,63076,14.571777777777775,62.017833333333314,2007-09-06
54503,63928,8.077083333333334,55.8451388888889,2007-09-06
54504,63929,9.69825,55.67627777777778,2007-09-06
54507,63935,7.27863888888889,52.27877777777779,2007-09-06
54737,62198,5.6913043478260885,56.02100000000001,2007-09-15
54752,63068,10.325027777777777,62.17369444444442,2007-09-15
54753,63069,18.04533333333333,59.91841666666666,2007-09-15
54754,63070,9.099722222222223,61.08413888888889,2007-09-15
54758,63074,10.458777777777778,53.96897222222222,2007-09-15
54759,63075,10.073805555555554,61.745916666666666,2007-09-15
54760,63076,14.54183333333333,63.38672222222223,2007-09-15
54762,63928,5.118,55.876999999999995,2007-09-15
54763,63929,9.772000000000004,57.994027777777774,2007-09-15
54764,63930,6.485769230769232,53.273076923076914,2007-09-15
54765,63934,5.435117647058824,58.088235294117645,2007-09-15
54766,63935,9.68833333333333,55.329666666666654,2007-09-15
54972,53404,5.628,48.84116666666667,2007-09-24
54996,62198,6.218277777777778,52.256305555555564,2007-09-24
55011,63068,9.8575,63.23480555555557,2007-09-24
55012,63069,16.364194444444443,61.38455555555556,2007-09-24
55013,63070,7.858611111111112,59.724305555555574,2007-09-24
55014,63071,6.0285,50.326299999999996,2007-09-24
55015,63072,7.056862068965519,52.018517241379314,2007-09-24
55017,63074,9.700722222222225,56.94752777777777,2007-09-24
55018,63075,8.727444444444446,62.475444444444435,2007-09-24
55019,63076,12.6435,64.39802777777778,2007-09-24
55020,63926,5.059777777777778,59.35788888888889,2007-09-24
55021,63928,6.854222222222223,50.764944444444446,2007-09-24
55022,63929,10.95844444444444,57.049333333333344,2007-09-24
55023,63930,6.363233333333334,52.047333333333334,2007-09-24
55024,63934,5.889733333333331,59.15123333333334,2007-09-24
55025,63935,10.94516666666667,58.73144444444444,2007-09-24
55231,53404,8.400277777777777,53.267194444444435,2007-10-03
55255,62198,6.404361111111111,51.44538888888889,2007-10-03
55270,63068,9.363111111111113,63.447500000000005,2007-10-03
55271,63069,15.804027777777776,60.91994444444444,2007-10-03
55272,63070,5.992375,58.64258333333333,2007-10-03
55273,63071,6.744583333333333,52.10611111111111,2007-10-03
55274,63072,5.398,53.324999999999996,2007-10-03
55276,63074,11.724222222222219,56.141944444444455,2007-10-03
55277,63075,9.775138888888888,62.49861111111112,2007-10-03
55278,63076,10.983583333333335,64.25541666666668,2007-10-03
55280,63928,6.9528,54.056200000000004,2007-10-03
55281,63929,11.94347222222222,56.62683333333333,2007-10-03
55282,63930,6.211785714285715,53.071714285714286,2007-10-03
55284,63935,10.482694444444443,59.623194444444444,2007-10-03
55490,53404,11.71511111111111,55.45977777777778,2007-10-12
55514,62198,7.171777777777779,53.536916666666656,2007-10-12
55528,63067,5.1226666666666665,51.839,2007-10-12
55529,63068,8.438666666666666,62.25600000000001,2007-10-12
55530,63069,16.702916666666663,60.472888888888875,2007-10-12
55532,63071,7.48309375,53.7549375,2007-10-12
55535,63074,10.191444444444443,54.253611111111105,2007-10-12
55536,63075,10.04013888888889,62.360111111111124,2007-10-12
55537,63076,10.067972222222226,63.933277777777775,2007-10-12
55539,63928,5.6912,50.654519999999984,2007-10-12
55540,63929,11.13077777777778,53.76625,2007-10-12
55541,63930,5.708375,50.939125000000004,2007-10-12
55543,63935,9.904111111111114,57.10894444444443,2007-10-12
55749,53404,12.199722222222224,53.19733333333332,2007-10-21
55762,59368,6.226499999999999,62.830033333333326,2007-10-21
55763,59369,6.231900000000002,62.83426666666666,2007-10-21
55773,62198,6.389454545454544,54.058363636363644,2007-10-21
55787,63067,7.344527777777778,52.45027777777778,2007-10-21
55788,63068,8.713722222222222,60.80675,2007-10-21
55789,63069,18.86044444444444,60.930694444444434,2007-10-21
55794,63074,11.120583333333334,53.75286111111111,2007-10-21
55795,63075,7.782805555555555,62.52905555555555,2007-10-21
55796,63076,8.90186111111111,63.54975,2007-10-21
55798,63928,7.0975277777777785,49.95677777777777,2007-10-21
55799,63929,9.980527777777777,53.55752777777777,2007-10-21
55800,63930,8.0585,52.709777777777774,2007-10-21
55802,63935,13.905305555555557,57.198055555555555,2007-10-21
55821,73076,5.917285714285716,60.67019047619049,2007-10-21
56008,53404,12.3212,53.02239999999999,2007-10-30
56046,63067,5.5634,55.025400000000005,2007-10-30
56047,63068,7.735333333333331,60.42288888888888,2007-10-30
56048,63069,19.334916666666665,61.12444444444444,2007-10-30
56050,63071,5.444159999999998,51.81276000000002,2007-10-30
56053,63074,13.25911111111111,55.09825000000002,2007-10-30
56054,63075,5.711666666666664,63.52847222222225,2007-10-30
56055,63076,8.439305555555556,63.714361111111124,2007-10-30
56057,63928,9.47302777777778,53.44794444444446,2007-10-30
56058,63929,9.871527777777782,52.227555555555554,2007-10-30
56059,63930,5.8233333333333315,57.416749999999986,2007-10-30
56061,63935,13.630027777777778,58.06216666666668,2007-10-30
56080,73076,5.2345,60.94375,2007-10-30
56306,63068,6.653305555555555,58.75502777777779,2007-11-08
56307,63069,18.958472222222227,61.240138888888886,2007-11-08
56309,63071,6.641586206896549,51.351000000000006,2007-11-08
56312,63074,13.903916666666666,57.91352777777778,2007-11-08
56313,63075,5.658944444444446,63.42011111111112,2007-11-08
56314,63076,8.84588888888889,63.748,2007-11-08
56316,63928,10.697099999999999,52.0458,2007-11-08
56317,63929,9.691749999999999,51.99547222222223,2007-11-08
56318,63930,8.50725,57.240861111111116,2007-11-08
56320,63935,11.371361111111108,54.85944444444445,2007-11-08
56539,59368,5.120444444444445,67.08822222222221,2007-11-17
56540,59369,5.2960666666666665,66.85913333333333,2007-11-17
56565,63068,8.131,55.624583333333334,2007-11-17
56566,63069,17.772833333333335,61.486166666666655,2007-11-17
56568,63071,6.863909090909092,53.86981818181818,2007-11-17
56571,63074,14.374472222222218,57.63766666666666,2007-11-17
56572,63075,5.302741935483872,63.17996774193549,2007-11-17
56573,63076,8.932055555555557,64.16141666666667,2007-11-17
56576,63929,8.851666666666667,50.55155555555556,2007-11-17
56577,63930,11.420277777777777,56.91841666666667,2007-11-17
56579,63935,12.239194444444445,52.1073888888889,2007-11-17
56763,40273,6.143666666666667,67.1267,2007-11-26
56798,59368,6.12625,66.3007222222222,2007-11-26
56799,59369,6.449638888888889,66.14058333333334,2007-11-26
56824,63068,9.205111111111112,53.853833333333334,2007-11-26
56825,63069,16.282833333333333,61.57608333333334,2007-11-26
56830,63074,12.16672222222222,57.996722222222225,2007-11-26
56832,63076,8.738,63.98230555555555,2007-11-26
56836,63930,11.033305555555556,55.19786111111111,2007-11-26
56838,63935,14.152666666666667,52.37991666666666,2007-11-26
56855,72634,6.1368,67.12563333333334,2007-11-26
56858,73077,6.115222222222221,66.92862962962963,2007-11-26
57022,40273,7.700111111111111,67.14166666666665,2007-12-05
57057,59368,7.867666666666667,65.37752777777777,2007-12-05
57058,59369,8.22475,66.06727777777778,2007-12-05
57083,63068,9.675527777777775,51.63286111111112,2007-12-05
57084,63069,14.830916666666667,60.80055555555556,2007-12-05
57089,63074,13.31152777777778,56.708138888888875,2007-12-05
57091,63076,8.434888888888887,62.862722222222224,2007-12-05
57095,63930,10.069555555555553,53.69080555555554,2007-12-05
57097,63935,13.79616666666667,51.32805555555555,2007-12-05
57113,72633,5.471782608695653,66.32547826086957,2007-12-05
57114,72634,7.728722222222221,67.08872222222222,2007-12-05
57116,73076,5.276421052631579,66.29705263157894,2007-12-05
57117,73077,7.978555555555557,66.80047222222223,2007-12-05
57281,40273,7.691638888888889,67.83772222222223,2007-12-14
57316,59368,8.399999999999999,65.52974999999998,2007-12-14
57317,59369,8.40888888888889,67.00847222222222,2007-12-14
57342,63068,10.793333333333335,51.340476190476195,2007-12-14
57343,63069,14.765444444444448,59.16877777777778,2007-12-14
57348,63074,15.446222222222222,53.85058333333333,2007-12-14
57349,63075,5.025,63.8585,2007-12-14
57350,63076,7.964777777777779,61.30272222222225,2007-12-14
57354,63930,9.10480555555556,52.7815,2007-12-14
57356,63935,13.336305555555553,52.072388888888874,2007-12-14
57372,72633,6.63563888888889,64.6016111111111,2007-12-14
57373,72634,7.611805555555555,67.80919444444444,2007-12-14
57375,73076,6.464333333333332,64.95322222222222,2007-12-14
57376,73077,8.457888888888887,67.98858333333332,2007-12-14
57540,40273,7.406944444444442,68.44124999999998,2007-12-23
57575,59368,8.417111111111113,67.17952777777778,2007-12-23
57576,59369,8.323944444444443,68.34336111111114,2007-12-23
57602,63069,15.997222222222222,56.13983333333332,2007-12-23
57607,63074,13.634333333333332,53.37702777777778,2007-12-23
57608,63075,5.175782608695653,63.003869565217386,2007-12-23
57609,63076,7.433277777777777,59.380111111111106,2007-12-23
57613,63930,7.841861111111113,50.822611111111115,2007-12-23
57615,63935,12.253499999999999,52.254000000000005,2007-12-23
57631,72633,8.220999999999998,63.95413888888889,2007-12-23
57632,72634,6.916416666666667,68.22694444444443,2007-12-23
57634,73076,8.113666666666667,64.89252777777776,2007-12-23
57635,73077,9.210305555555557,69.31486111111111,2007-12-23
57799,40273,7.078944444444443,68.62519444444443,2008-01-01
57834,59368,8.701750000000002,68.62849999999999,2008-01-01
57835,59369,8.058972222222224,68.98122222222221,2008-01-01
57861,63069,14.765805555555552,53.58636111111112,2008-01-01
57866,63074,13.670000000000005,56.56147222222221,2008-01-01
57867,63075,6.266222222222222,61.65991666666665,2008-01-01
57868,63076,7.521527777777777,57.17511111111113,2008-01-01
57872,63930,5.63725,48.92975,2008-01-01
57890,72633,9.037638888888887,63.14491666666666,2008-01-01
57891,72634,6.500277777777778,68.02463888888892,2008-01-01
57893,73076,8.535444444444444,66.0733888888889,2008-01-01
57894,73077,10.312555555555555,69.80961111111111,2008-01-01
58058,40273,7.207249999999998,69.93516666666665,2008-01-10
58093,59368,9.67933333333333,69.13441666666665,2008-01-10
58094,59369,7.568749999999999,68.82000000000001,2008-01-10
58120,63069,12.698527777777777,50.27688888888889,2008-01-10
58125,63074,14.73536111111111,57.69341666666666,2008-01-10
58126,63075,7.273416666666667,59.106249999999996,2008-01-10
58127,63076,7.431472222222224,54.93161111111111,2008-01-10
58149,72633,9.264379310344827,61.206965517241386,2008-01-10
58150,72634,6.741555555555556,66.74830555555555,2008-01-10
58152,73076,7.940888888888891,67.84747222222225,2008-01-10
58153,73077,11.271527777777779,70.11908333333332,2008-01-10
58317,40273,7.079777777777779,70.28030555555556,2008-01-19
58352,59368,10.65322222222222,69.16897222222222,2008-01-19
58353,59369,7.058722222222223,68.8406111111111,2008-01-19
58379,63069,12.628527777777782,47.28905555555557,2008-01-19
58384,63074,16.11944444444444,58.294666666666686,2008-01-19
58385,63075,6.979916666666666,56.285027777777785,2008-01-19
58386,63076,7.163194444444445,52.881055555555555,2008-01-19
58409,72634,6.52675,65.22327777777778,2008-01-19
58411,73076,7.6546666666666665,68.644,2008-01-19
58412,73077,11.525333333333332,71.14269444444443,2008-01-19
58418,75142,6.723875000000001,74.01931250000001,2008-01-19
58576,40273,8.408222222222221,70.54883333333333,2008-01-28
58611,59368,11.11047222222222,70.6463333333333,2008-01-28
58612,59369,6.9301111111111116,69.54372222222224,2008-01-28
58638,63069,11.71209090909091,45.350818181818184,2008-01-28
58643,63074,17.361916666666662,59.22502777777778,2008-01-28
58644,63075,6.874805555555554,54.076638888888894,2008-01-28
58645,63076,5.997861111111111,51.539888888888896,2008-01-28
58668,72634,6.397638888888889,63.78547222222221,2008-01-28
58670,73076,7.535305555555556,69.32133333333334,2008-01-28
58671,73077,11.964694444444442,72.64511111111112,2008-01-28
58677,75142,6.68,73.185,2008-01-28
58835,40273,10.639666666666667,68.60313888888889,2008-02-06
58870,59368,7.741805555555558,71.27088888888889,2008-02-06
58871,59369,8.33913888888889,69.61352777777778,2008-02-06
58897,63069,11.079096774193548,45.17732258064515,2008-02-06
58902,63074,16.721305555555553,60.230888888888884,2008-02-06
58903,63075,5.783291666666668,52.070875,2008-02-06
58904,63076,5.285789473684211,50.40647368421051,2008-02-06
58927,72634,6.969083333333334,62.34022222222221,2008-02-06
58929,73076,8.591222222222223,69.27997222222223,2008-02-06
58930,73077,11.744133333333336,73.44030000000001,2008-02-06
59094,40273,11.557500000000001,67.28855555555555,2008-02-15
59122,59213,20.97425,66.28299999999999,2008-02-15
59123,59215,17.70641666666667,67.19383333333333,2008-02-15
59129,59368,7.6057500000000005,68.45061111111112,2008-02-15
59130,59369,10.322944444444447,69.64402777777778,2008-02-15
59134,59394,17.209500000000002,67.93591666666666,2008-02-15
59161,63074,15.905055555555556,59.24005555555558,2008-02-15
59180,71158,20.96625,66.28233333333333,2008-02-15
59181,71159,19.677428571428575,66.25085714285714,2008-02-15
59182,71160,19.02561538461538,66.9323076923077,2008-02-15
59183,71161,18.07075,67.1735,2008-02-15
59184,71162,17.234444444444446,67.80366666666666,2008-02-15
59186,72634,8.442666666666664,61.722611111111114,2008-02-15
59187,72638,19.7245,66.60315384615384,2008-02-15
59188,73076,10.378138888888891,69.61505555555556,2008-02-15
59190,73079,19.7237,66.30600000000001,2008-02-15
59353,40273,12.353305555555556,68.04233333333332,2008-02-24
59364,45748,10.73469230769231,67.81653846153844,2008-02-24
59381,59213,20.61030555555556,66.56197222222224,2008-02-24
59382,59215,17.479142857142858,66.82328571428572,2008-02-24
59388,59368,8.375083333333334,68.44452777777778,2008-02-24
59389,59369,10.620972222222218,69.6516388888889,2008-02-24
59393,59394,17.557694444444444,68.23722222222223,2008-02-24
59420,63074,15.911027777777779,58.74805555555557,2008-02-24
59421,63075,5.197739130434782,51.49508695652174,2008-02-24
59434,71138,5.53992,57.455,2008-02-24
59439,71158,20.56527777777778,66.60972222222222,2008-02-24
59440,71159,19.367027777777782,66.13177777777778,2008-02-24
59441,71160,19.161805555555556,66.87358333333333,2008-02-24
59442,71161,19.164999999999996,67.45863888888888,2008-02-24
59443,71162,17.612222222222226,68.01697222222221,2008-02-24
59445,72634,8.406138888888888,62.604805555555544,2008-02-24
59446,72638,19.34561111111111,66.12680555555556,2008-02-24
59447,73076,10.81972222222222,69.59158333333335,2008-02-24
59449,73079,19.346944444444443,66.13111111111111,2008-02-24
59450,75137,11.479541666666668,65.091125,2008-02-24
59451,75138,11.829833333333331,63.03254166666667,2008-02-24
59453,75141,11.285565217391303,61.39599999999999,2008-02-24
59612,40273,13.318000000000001,69.73316666666668,2008-03-04
59623,45748,10.731722222222224,66.98077777777776,2008-03-04
59640,59213,20.61172222222222,66.41058333333334,2008-03-04
59647,59368,7.597055555555555,67.84602777777779,2008-03-04
59648,59369,10.676,69.18380555555554,2008-03-04
59652,59394,18.258055555555554,67.14588888888892,2008-03-04
59679,63074,15.57863888888889,58.59005555555556,2008-03-04
59680,63075,5.82644,50.18032,2008-03-04
59693,71138,6.826972222222223,57.16191666666667,2008-03-04
59694,71139,5.383027777777778,54.96269444444444,2008-03-04
59695,71140,5.655096774193546,54.94409677419353,2008-03-04
59696,71141,5.8704782608695645,55.102173913043465,2008-03-04
59697,71142,5.894608695652172,55.11878260869565,2008-03-04
59698,71158,20.583305555555555,66.27016666666667,2008-03-04
59699,71159,18.61547222222222,65.56419444444445,2008-03-04
59700,71160,19.709944444444442,67.27902777777777,2008-03-04
59701,71161,19.90461111111111,67.01147222222222,2008-03-04
59702,71162,18.558055555555555,68.50505555555554,2008-03-04
59704,72634,7.0296111111111115,61.63197222222223,2008-03-04
59705,72638,18.604361111111114,65.59608333333334,2008-03-04
59706,73076,11.120629629629628,69.88822222222223,2008-03-04
59708,73079,18.982638888888893,65.43911111111112,2008-03-04
59709,75137,11.909111111111113,66.13625,2008-03-04
59710,75138,12.167722222222222,63.232027777777795,2008-03-04
59712,75141,10.444027777777777,62.26366666666667,2008-03-04
59871,40273,13.397166666666664,70.54866666666668,2008-03-13
59882,45748,10.547138888888886,67.32263888888889,2008-03-13
59899,59213,20.51913888888888,65.76841666666665,2008-03-13
59906,59368,6.120689655172415,66.25251724137931,2008-03-13
59907,59369,10.148916666666663,68.45302777777778,2008-03-13
59911,59394,19.38025,65.82825,2008-03-13
59938,63074,15.447750000000001,57.61461111111112,2008-03-13
59952,71138,7.237055555555559,57.05552777777778,2008-03-13
59953,71139,5.461361111111111,52.82863888888889,2008-03-13
59954,71140,6.076194444444443,53.28888888888888,2008-03-13
59955,71141,7.6232500000000005,54.79508333333334,2008-03-13
59956,71142,7.737027777777779,54.8545,2008-03-13
59957,71158,20.84905555555555,67.2778611111111,2008-03-13
59958,71159,17.532777777777774,65.70408333333333,2008-03-13
59959,71160,20.20916666666666,67.26800000000001,2008-03-13
59960,71161,19.33555555555556,67.24419444444443,2008-03-13
59961,71162,19.575727272727274,69.33954545454546,2008-03-13
59963,72634,5.84622222222222,59.018861111111114,2008-03-13
59964,72638,17.93183333333333,65.79227777777778,2008-03-13
59967,73079,18.121944444444445,65.09066666666666,2008-03-13
59968,75137,11.009527777777777,66.74794444444443,2008-03-13
59969,75138,12.15452777777778,64.04783333333333,2008-03-13
59970,75140,5.660846153846153,74.51330769230769,2008-03-13
59971,75141,11.957,62.59624999999999,2008-03-13
60130,40273,13.423055555555557,70.73730555555555,2008-03-22
60141,45748,11.537555555555558,66.8366111111111,2008-03-22
60158,59213,20.654500000000002,65.3023888888889,2008-03-22
60166,59369,9.771583333333334,68.56872222222222,2008-03-22
60170,59394,18.866777777777777,65.42113888888889,2008-03-22
60197,63074,15.570916666666664,57.72022222222222,2008-03-22
60211,71138,6.083916666666666,55.919305555555574,2008-03-22
60212,71139,5.7321944444444455,51.08072222222222,2008-03-22
60213,71140,7.379666666666669,53.19452777777778,2008-03-22
60214,71141,9.592527777777779,56.37649999999999,2008-03-22
60215,71142,9.690805555555556,56.265888888888895,2008-03-22
60216,71158,22.016749999999995,67.60383333333333,2008-03-22
60217,71159,16.79891666666667,65.82580555555558,2008-03-22
60218,71160,21.97727272727273,67.26527272727272,2008-03-22
60219,71161,19.08252777777778,66.41977777777778,2008-03-22
60222,72634,5.129,57.17740000000001,2008-03-22
60223,72638,18.09333333333333,65.5494722222222,2008-03-22
60226,73079,17.46344444444445,64.49400000000001,2008-03-22
60227,75137,11.10222222222222,67.40022222222223,2008-03-22
60228,75138,12.761027777777777,64.88405555555555,2008-03-22
60230,75141,12.439611111111113,62.12549999999999,2008-03-22
60389,40273,13.989027777777777,70.0775,2008-03-31
60400,45748,11.559222222222221,66.0503333333333,2008-03-31
60417,59213,20.545027777777772,64.85530555555556,2008-03-31
60425,59369,10.240722222222221,68.34936111111114,2008-03-31
60429,59394,19.731222222222225,65.50063888888889,2008-03-31
60456,63074,15.989305555555559,58.329,2008-03-31
60470,71138,5.243833333333334,54.761833333333335,2008-03-31
60471,71139,7.083194444444444,50.48475,2008-03-31
60472,71140,9.560916666666666,56.08997222222224,2008-03-31
60473,71141,9.997055555555555,58.26338888888889,2008-03-31
60474,71142,10.046944444444444,58.08241666666666,2008-03-31
60475,71158,22.53202777777777,66.6081111111111,2008-03-31
60476,71159,16.73841666666666,65.73783333333333,2008-03-31
60478,71161,19.63377777777778,66.41858333333336,2008-03-31
60481,72634,5.630083333333334,56.297472222222225,2008-03-31
60482,72638,17.905027777777782,65.36375000000001,2008-03-31
60485,73079,16.426138888888893,64.02527777777777,2008-03-31
60486,75137,11.93175,68.08252777777778,2008-03-31
60487,75138,12.848972222222224,66.38480555555557,2008-03-31
60489,75141,12.95225,62.29061111111111,2008-03-31
60648,40273,13.677,69.33491666666667,2008-04-09
60659,45748,11.675194444444445,65.9638888888889,2008-04-09
60676,59213,20.646388888888893,64.48605555555555,2008-04-09
60684,59369,10.653944444444445,67.3343888888889,2008-04-09
60688,59394,19.634722222222223,63.900527777777796,2008-04-09
60715,63074,15.79738888888889,60.03547222222221,2008-04-09
60730,71139,10.420194444444443,52.03461111111111,2008-04-09
60731,71140,9.583333333333332,57.16933333333332,2008-04-09
60732,71141,11.492138888888887,58.8381111111111,2008-04-09
60733,71142,11.68475,58.902277777777776,2008-04-09
60734,71158,22.286805555555553,65.68602777777777,2008-04-09
60735,71159,17.527666666666665,66.31477777777779,2008-04-09
60737,71161,19.273166666666665,66.14002777777779,2008-04-09
60740,72634,5.253305555555554,53.47702777777778,2008-04-09
60741,72638,18.183666666666667,65.60811111111111,2008-04-09
60744,73079,15.946500000000002,64.0896111111111,2008-04-09
60745,75137,13.001833333333332,68.30055555555559,2008-04-09
60746,75138,12.362055555555553,67.99624999999997,2008-04-09
60748,75141,13.029694444444445,62.26147222222221,2008-04-09
60907,40273,12.990444444444448,69.84366666666668,2008-04-18
60918,45748,12.092944444444443,67.06713888888889,2008-04-18
60935,59213,20.672444444444444,64.47858333333333,2008-04-18
60943,59369,10.160611111111109,66.5652222222222,2008-04-18
60947,59394,18.93030555555556,64.23811111111111,2008-04-18
60974,63074,15.789,60.570972222222245,2008-04-18
60989,71139,10.518527777777777,54.51391666666666,2008-04-18
60990,71140,7.1625555555555565,57.21113888888889,2008-04-18
60991,71141,12.172444444444448,59.84241666666667,2008-04-18
60992,71142,12.235333333333335,59.96944444444445,2008-04-18
60993,71158,22.295472222222216,65.16963888888887,2008-04-18
60994,71159,17.087833333333336,67.67013888888889,2008-04-18
60996,71161,19.93122222222222,64.57655555555556,2008-04-18
60999,72634,5.017,51.47266666666667,2008-04-18
61000,72638,18.66061111111111,65.69275000000002,2008-04-18
61003,73079,15.560527777777777,64.59877777777778,2008-04-18
61004,75137,12.88038888888889,70.37872222222225,2008-04-18
61005,75138,12.587333333333333,68.91777777777779,2008-04-18
61007,75141,12.788194444444443,62.115888888888904,2008-04-18
61166,40273,13.112805555555557,69.35952777777779,2008-04-27
61177,45748,12.187277777777782,68.42366666666668,2008-04-27
61194,59213,20.536222222222214,63.82919444444445,2008-04-27
61202,59369,10.255916666666666,66.46249999999999,2008-04-27
61206,59394,19.36427777777778,64.82394444444444,2008-04-27
61233,63074,15.362805555555557,60.83486111111111,2008-04-27
61247,71138,5.0998,51.287400000000005,2008-04-27
61248,71139,7.867166666666669,56.36819444444445,2008-04-27
61249,71140,6.10813888888889,56.36761111111112,2008-04-27
61250,71141,10.884277777777779,59.57188888888888,2008-04-27
61251,71142,10.75925,59.543611111111126,2008-04-27
